255282,40000,5/7/1995,Assistant Engineer,Sumant,Aamodt
255175,40000,1/12/2000,Staff,Remmert,Copas
255177,40000,10/13/1985,Senior Engineer,Valeri,Baca
255291,48459,9/28/1987,Assistant Engineer,Vesna,England
255308,92920,10/3/1999,Staff,Francesca,Gronowski
255313,63312,3/29/1988,Staff,Leucio,Suri
255318,80871,5/13/1991,Senior Staff,Uma,Thimonier
255332,40000,2/13/1994,Staff,Bezalel,Maksimenko
255338,50435,7/6/1986,Engineer,Fei,Veeraraghavan
255397,40000,1/23/1993,Assistant Engineer,Augustine,Guenter
255400,59347,12/5/1997,Engineer,Alair,Yetto
255403,63736,10/24/1998,Staff,Yuqun,Goldhammer
255339,47424,11/19/1988,Engineer,Leni,Hitomi
255346,40000,1/6/1987,Engineer,Zhonghua,Velardi
255407,63628,10/22/1988,Engineer,Brewster,Strehl
255356,40000,10/17/1997,Engineer,Mohan,Eastman
255422,50283,2/21/1991,Staff,Xinan,Przulj
255424,40000,10/28/1986,Senior Engineer,Vishwani,Jenevein
255432,40000,12/15/1988,Engineer,Niranjan,Rajaraman
255433,49618,10/6/1985,Engineer,Keiichiro,Bennet
255357,87822,12/23/1998,Staff,Siddarth,Clouatre
255360,40000,8/4/1985,Engineer,Jackson,Klyachko
255361,40000,8/21/1995,Assistant Engineer,Aamer,Spell
255373,68315,11/13/1988,Engineer,Sajjad,Hatcliff
255456,86526,4/30/1994,Staff,Aleksandar,Tibblin
255579,44666,12/3/1996,Senior Engineer,Baoqiu,Birta
255464,42550,2/12/1986,Engineer,Visit,Kragelund
255467,69154,11/26/1986,Staff,Hugh,Geffroy
255499,72737,6/30/1997,Staff,Dannz,Engelmann
255590,40000,10/24/1988,Senior Staff,Yongmin,Kaelbling
255598,64344,9/18/1988,Assistant Engineer,Bernardo,Bugaenko
255515,40000,7/16/1992,Engineer,Pragnesh,Norsworthy
255517,73791,1/16/1986,Staff,Niranjan,Schade
255524,43715,11/15/1988,Assistant Engineer,Munenori,Androutsos
255603,40000,1/11/1987,Senior Engineer,Nevio,Taubman
255534,47081,8/8/1985,Staff,Kauko,Ananiadou
255535,40000,6/16/1988,Engineer,Visit,Panwar
255610,68475,11/20/1988,Engineer,Abdulah,Paciorek
255611,40000,3/23/1994,Engineer,Hideyuki,Pell
255612,63944,1/10/1988,Senior Staff,Kotesh,Bisiani
255620,84391,10/15/1997,Staff,Mani,Tiemann
255630,50650,2/13/1995,Senior Staff,Kensei,Takkinen
255546,74324,3/28/1998,Staff,Froduald,Kroll
255636,52970,12/24/1990,Senior Staff,Itzchak,Docker
255556,40990,4/22/1996,Staff,Hironoby,Kavanagh
255641,60548,5/20/1987,Technique Leader,Randy,Bahi
255647,40000,7/21/1992,Technique Leader,Akemi,Smailagic
255649,40000,4/2/1985,Engineer,Leah,Ligten
255668,59879,1/21/1991,Staff,Lokesh,Pashtan
255673,40000,4/29/1987,Assistant Engineer,Yinlin,Crooks
255679,43688,8/15/1988,Staff,Lansing,Garnick
255686,40000,7/19/1987,Engineer,Clyde,Peral
255768,70968,2/10/1986,Staff,Yuuichi,Plavsic
255773,72566,11/30/1985,Staff,Ingemar,Emden
255774,71428,10/9/1988,Senior Engineer,Taiji,Lagarias
255711,40000,11/23/1994,Engineer,Duangkaew,Erie
255778,59695,9/15/1987,Engineer,Manton,Rodier
255795,40000,6/24/1997,Assistant Engineer,Sashi,Godskesen
255715,49726,1/25/1986,Staff,Weicheng,Molberg
255807,40000,6/5/1991,Staff,Mingzeng,Kleiser
255717,71882,12/8/1988,Senior Staff,Hein,Walstra
255815,101529,12/15/1985,Staff,Arlette,Jahnichen
255741,40000,9/1/1988,Senior Staff,Jacopo,Terwilliger
255828,40752,3/20/1992,Engineer,Akemi,Kilgore
255834,40000,11/5/1989,Technique Leader,Brendon,Biros
255835,69900,8/8/1988,Staff,Insup,Henders
255836,48909,4/21/1992,Technique Leader,Pranjal,Nollmann
255837,54703,2/11/1998,Engineer,Shigeo,Neimat
255844,89059,11/13/1986,Senior Staff,Vishv,Bamford
255858,81471,9/5/1996,Staff,Monique,Marzano
255877,66311,3/11/1996,Technique Leader,Shao,Spinelli
255893,40000,5/6/1988,Engineer,Jordanka,Showalter
255894,57220,5/11/1991,Staff,Nimmagadda,Stemann
255895,64698,6/6/1986,Engineer,Moto,Hennebert
255902,68110,12/16/1985,Engineer,Elvia,Businaro
255908,62301,12/24/1992,Engineer,Ashish,Farris
255911,40591,7/15/1986,Senior Engineer,Bingning,Gladwell
255913,60037,9/14/1996,Senior Engineer,Ibibia,Hofman
255914,66251,2/13/1989,Staff,Vivian,Hutton
255925,52710,9/22/1999,Engineer,Gaetan,Berztiss
255928,44560,3/7/1988,Engineer,Tiina,Czaja
255929,60838,5/16/1994,Staff,Feixiong,Bisiani
255933,40000,6/13/1991,Staff,Cheong,Swen
255934,56682,12/2/1988,Senior Staff,Mantis,Fabrizio
255943,64673,11/28/1986,Engineer,Gao,Cummings
256116,56581,12/26/1987,Engineer,Erzsebet,Walstra
255956,44227,4/28/1997,Staff,Hidde,Morris
255961,76019,3/30/1985,Staff,Harngdar,Kopetz
255962,84218,2/15/1992,Engineer,Selwyn,Malabarba
255965,61396,12/15/1999,Engineer,Kolar,Cooke
255966,47677,6/9/1986,Staff,Shay,McFarlin
255971,61645,8/12/1988,Staff,Xianlong,Beilner
255984,40000,6/11/1986,Engineer,Stein,Kulisch
255989,47903,3/28/1991,Assistant Engineer,Srinidhi,Couchot
255991,55979,12/18/1992,Assistant Engineer,Sashi,Boreale
255997,40000,1/2/1999,Engineer,Ugo,Cincotta
256001,55732,3/21/1986,Staff,Achilleas,Luby
256013,46459,10/31/1987,Staff,Visit,Nitto
256119,70804,5/15/1999,Senior Engineer,Xinyu,Smailagic
256028,40000,2/27/1988,Engineer,Barna,Mandell
256041,50027,7/24/1991,Senior Engineer,Yishay,Tomescu
256057,66862,5/19/1986,Staff,Shem,Khamsi
256121,55385,6/25/1985,Staff,Katsuyuki,Pollacia
256061,82060,7/8/1986,Staff,Shiv,Karner
256065,56625,8/18/1990,Engineer,Yishay,Savasere
256129,45799,9/27/1987,Engineer,Berhard,Baby
256137,78973,4/11/1999,Staff,Beshir,Kamble
256149,40000,1/9/1987,Staff,Tonia,Hiltgen
256099,46302,12/19/1987,Engineer,Kersti,Alencar
256163,40000,4/24/1985,Staff,Lakshmi,Mamelak
256113,60294,7/19/1989,Engineer,Snehasis,Vecchio
256167,48208,12/14/1985,Engineer,Mahendra,Kenevan
256169,41857,9/16/1997,Staff,Fox,Prochazka
256172,54179,9/5/1988,Senior Engineer,Arvin,Arlazarov
256175,40000,12/13/1986,Engineer,Hidefumi,Tokunaga
256302,68321,1/1/1998,Engineer,Hercules,Zallocco
256179,56108,10/9/1996,Engineer,Barun,Ginneken
256320,40000,4/23/1999,Senior Engineer,Visit,Erva
256189,56755,7/30/1987,Staff,Kellyn,Reghbati
256324,43002,4/29/1994,Engineer,Uri,Linnainmaa
256335,40000,2/12/1986,Engineer,Flemming,Baba
256341,63793,12/25/1987,Senior Staff,Parke,Candan
256342,62998,5/23/1985,Staff,Barton,Picaronny
256195,46140,11/15/1995,Engineer,Garnet,Gaughan
256344,57432,7/7/1985,Staff,Adly,Garigliano
256213,40000,6/13/1998,Assistant Engineer,Shichao,Pileggi
256356,51437,1/29/1993,Engineer,Guoxiang,Brender
256361,48901,7/10/1988,Senior Engineer,Jaideep,Peltason
256373,71914,8/27/1987,Staff,Babette,Benzaken
256235,72421,1/28/1986,Staff,Oguz,Halevi
256391,47759,5/12/1988,Engineer,Danai,Range
256394,47053,7/5/1997,Engineer,Takahiro,Tagansky
256403,44299,9/6/1985,Senior Engineer,Tua,Mattern
256407,44973,6/17/1985,Senior Staff,Boaz,Mawatari
256408,40000,7/22/1985,Technique Leader,Ortrud,Pollacia
256414,40000,4/11/1986,Engineer,Kaijung,Bharadwaj
256416,63257,2/20/1988,Staff,Oksana,Beutelspacher
256241,65494,7/6/1989,Staff,Brigham,Uludag
256429,40000,1/26/1987,Engineer,Takahiro,Kaiserswerth
256431,55925,11/24/1992,Staff,Lena,Schiettecatte
256253,44158,10/14/1997,Engineer,Constantino,Bojadziev
256440,46452,8/10/1985,Senior Engineer,Jenwei,Merey
256443,74978,8/4/1993,Senior Staff,Lorien,Geffroy
256444,53441,9/8/1990,Senior Engineer,Quingbo,Vingron
256256,40000,5/22/1987,Senior Engineer,Sachem,Siprelle
256459,81131,6/21/1987,Staff,Claudi,Ranum
256461,76081,11/29/1986,Staff,Khedija,Muniz
256466,95493,10/3/1997,Staff,Constantine,Brodie
256468,40000,4/17/1999,Engineer,Bernice,Grospietsch
256257,52054,7/24/1999,Engineer,Lansing,Marakhovsky
256277,42643,8/31/1995,Staff,Khaled,Genther
256480,51574,10/17/1988,Engineer,Demos,Ghemri
256484,40000,12/28/1991,Staff,Fayez,Randi
256280,40000,10/25/1988,Engineer,Otmar,Terkki
256289,64082,8/20/1988,Staff,Joydip,Nittel
256494,60199,2/20/1988,Senior Staff,Kitty,Champarnaud
256293,40000,8/2/1985,Staff,Xiaoshan,Menhoudj
256503,51325,8/13/1988,Engineer,Weiyi,Kirkerud
256299,58177,5/16/1986,Staff,Chikako,Middleton
256510,51760,11/14/1985,Engineer,Toshimori,Fendler
256521,62755,2/23/1987,Staff,Bangqing,Kampfer
256300,62401,2/19/1988,Senior Engineer,Toshiko,Garnier
256528,40000,8/10/1992,Engineer,Gadiel,Rubsam
256532,52412,11/21/1986,Senior Engineer,Percy,Benner
256678,57161,11/26/1998,Senior Staff,Quingbo,Gustavson
256535,40000,12/15/1987,Staff,Yechiam,Danecki
256536,40000,8/25/1987,Staff,Conor,Haumacher
256544,68952,5/22/1986,Engineer,Nirmal,Gide
256551,51903,2/13/1988,Engineer,Jaewoo,Peroz
256575,40000,3/24/1986,Staff,Lijie,Orsini
256576,50817,6/5/1987,Staff,Kolar,Boudaillier
256682,43532,11/6/1999,Engineer,Troy,Imataki
256583,53571,8/1/1995,Senior Engineer,Fatemeh,Servi
256596,63153,11/4/1995,Staff,Aiman,Zeilberger
256689,40854,2/23/1985,Engineer,Olivera,Braccini
256611,49510,10/19/1987,Assistant Engineer,Godehard,Lally
256701,40000,7/10/1988,Engineer,Chikako,Veevers
256614,41188,5/14/1988,Engineer,Remmert,Shimshoni
256617,41602,11/21/1986,Engineer,Mohan,Alameldin
256626,40000,1/18/1996,Technique Leader,Yurii,Fortenbacher
256629,40000,11/12/1987,Engineer,Toong,Jiang
256632,40000,9/26/1987,Engineer,Qunsheng,Vingron
256636,47663,4/6/1990,Engineer,Mayuri,Hoppenstand
256637,70359,8/27/1989,Staff,Udi,Madeira
256648,74697,3/29/1985,Senior Staff,Muzhong,Binkley
256657,57618,3/29/1995,Staff,Terresa,Baumann
256661,41450,10/13/1988,Senior Engineer,Moriyoshi,Talmor
256663,68140,1/7/1988,Staff,Xiaopeng,Highland
256664,85672,3/8/1987,Staff,Alejandra,Poupard
256858,40781,1/22/1986,Engineer,Fuqing,Strooper
256862,84308,6/24/1985,Staff,Moheb,Juneja
256863,48703,9/12/1985,Engineer,Jahangir,Leonhardt
256866,93173,3/1/1990,Senior Staff,Yolla,Marshall
256874,40000,9/28/1988,Staff,Rimli,Takanami
256879,40000,11/3/1987,Staff,Jolita,Magliocco
256914,50973,9/5/1985,Staff,Claudi,Goldhammer
256916,55134,12/24/1987,Senior Engineer,Suebskul,Anido
256919,40000,9/14/1988,Staff,Suebskul,Crouzet
256920,40000,6/2/1989,Senior Staff,Martial,Salinas
256929,50357,9/6/1995,Staff,Gadiel,Anguita
256936,40000,10/2/1986,Engineer,Maha,Redmiles
256956,44349,6/30/1988,Senior Engineer,Golgen,Unno
256961,56341,6/20/1988,Engineer,Aksel,Farrar
256969,45605,3/24/1992,Assistant Engineer,Kazuhisa,Keohane
256993,58729,2/16/1999,Engineer,Martijn,Laurillard
257004,40000,11/20/1988,Engineer,Godehard,Lowrie
257008,53603,6/2/1986,Staff,Mabo,Gimbel
257009,66665,11/8/1985,Engineer,Jasminko,Zschoche
257017,47352,2/5/1998,Technique Leader,Margo,Rousseau
257018,40000,5/7/1997,Staff,Poornachandra,Hainaut
257051,78632,7/28/1988,Senior Staff,Remzi,Norsworthy
257053,68397,7/8/1992,Staff,Nimmagadda,Emiris
257054,82948,11/20/1986,Engineer,Oguz,Perko
257073,40191,12/3/1988,Staff,Kagan,Schaar
257078,40000,1/24/1990,Assistant Engineer,Boaz,Siepmann
257079,71779,9/11/1997,Staff,Serap,Wiegley
257082,40000,5/25/1987,Engineer,Mahmut,Wursthorn
257086,57585,3/23/1985,Engineer,Xiaocheng,Ghalwash
257097,40000,7/22/1986,Assistant Engineer,Sudharsan,Zielinski
257099,49711,8/9/1996,Senior Staff,Nevin,Swan
257103,40000,3/1/1997,Staff,Rildo,Fabrizio
257114,40000,10/14/1988,Staff,Gully,Weiland
257127,40000,1/28/1989,Engineer,Itzchak,Camarinopoulos
257133,40000,4/5/1986,Staff,Jenwei,Gill
257141,77225,2/29/1988,Staff,Venkatesan,Poulakidas
256702,40000,11/22/1987,Staff,Uli,Murrill
257152,40000,5/30/1986,Engineer,Phillip,Rosenbaum
257154,63408,3/30/1989,Staff,Kazuhiro,Vrecion
256707,78680,8/16/1987,Staff,Breannda,Bain
256727,50335,6/13/1989,Staff,Marin,Glowinski
257189,40000,2/23/1989,Senior Engineer,Arlette,Tischendorf
257191,44104,6/27/1986,Senior Staff,Karoline,Bruckman
256728,64478,10/29/1988,Senior Staff,Sajjan,Huxford
257200,40000,8/21/1987,Staff,Satosi,Cromarty
256740,40000,5/2/1985,Engineer,Marsal,Vanwelkenhuysen
257205,64166,3/25/1987,Staff,Menkae,Heydon
257209,40000,7/15/1987,Assistant Engineer,Tamiya,Huhdanpaa
257217,56645,2/3/1987,Staff,Arco,Horswill
256743,40000,3/25/1986,Engineer,King,Bhattacharjee
256751,45303,1/12/1987,Assistant Engineer,Boutros,Morris
256764,40000,4/15/1988,Staff,Shirish,Merks
256769,85369,5/30/1986,Staff,Shiv,Barbanera
256772,55199,7/5/1986,Staff,Hiroyasu,Malinowski
257235,41879,7/9/1988,Senior Engineer,Serap,Suomi
256783,66157,2/11/1995,Engineer,Gonzalo,Bail
256792,93413,9/29/1987,Staff,Kerryn,Merli
257261,45615,1/18/1994,Engineer,Baziley,Chaudhury
257262,62316,7/31/1997,Engineer,Geraldo,Cusworth
257264,42573,4/22/1986,Senior Staff,Zhigen,Michaels
257268,51574,2/12/1990,Assistant Engineer,Subbu,Baek
257269,77486,7/5/1985,Staff,Rimon,Collette
257270,40000,4/26/1990,Senior Engineer,Tomokazu,Muhlberg
257274,40000,6/17/1996,Engineer,Yagil,Perfilyeva
256797,40000,1/7/1989,Engineer,Shushma,Beerel
257276,57570,4/27/1989,Senior Staff,Eldridge,Schonegge
256823,40000,12/24/1987,Assistant Engineer,Divier,Bolsens
257300,85537,6/12/1987,Staff,Nimmagadda,Taubenfeld
257301,79075,5/4/1985,Senior Staff,Zhenhua,Kampfer
257302,52753,1/10/1988,Staff,Breannda,Steinauer
257311,66997,8/23/1988,Senior Staff,Bernardo,Cooke
256828,40000,9/1/1985,Senior Staff,Wilmer,Ramaiah
257322,40000,6/16/1988,Staff,Kotesh,Veldwijk
257329,44549,8/31/1988,Staff,Dharmaraja,Ducloy
256831,59977,9/22/1992,Staff,Godehard,Butner
256834,40000,7/4/1993,Technique Leader,Guozhong,Eickenmeyer
257340,40000,4/15/1985,Engineer,Gina,Feldmann
256835,40000,6/14/1993,Engineer,Ranga,Hofstetter
257350,61884,7/13/1994,Engineer,Kaijung,Bardell
256840,51810,12/12/1997,Senior Engineer,Bartek,Navazio
257357,40000,5/7/1985,Senior Engineer,Lidong,Gomatam
257360,106124,12/9/1985,Staff,Honglan,Otillio
256852,61271,6/17/1994,Staff,Shir,Tanemo
256854,49163,8/29/1986,Staff,Saddek,Penttonen
257416,61486,8/3/1999,Engineer,Elvis,Jullig
257428,61910,6/7/1985,Staff,Owen,Riexinger
257369,54587,7/7/1992,Engineer,Prasadram,Nannarelli
257376,53692,10/22/1986,Senior Staff,Hyuncheol,Schwaller
257432,43163,6/4/1991,Engineer,Honglan,Birjandi
257435,46317,7/22/1988,Senior Staff,Bangqing,Krybus
257395,40000,6/26/1985,Staff,Yishay,Navazio
257401,40000,10/5/1991,Engineer,Steve,Scallan
257436,86745,4/7/1996,Staff,Arlette,Dahlbom
257437,40000,7/16/1998,Engineer,Valery,Menyhert
257407,49114,9/1/1996,Senior Staff,Evgueni,Speer
257409,41864,10/25/1992,Engineer,Yuuichi,Sanella
257441,47954,10/7/1985,Assistant Engineer,Munehiko,Maccarone
257455,69277,11/10/1991,Staff,Maris,Dratva
257467,64625,5/30/1987,Engineer,Jacqueline,Hofmeyr
257597,50117,11/18/1985,Staff,Munir,Lueh
257485,74705,8/16/1985,Staff,JoAnne,Schade
257612,40000,5/8/1988,Engineer,Stamatina,Marshall
257617,67926,8/26/1991,Engineer,Hideyuki,Markovitch
257628,56560,6/13/1998,Staff,Luisa,Stille
257630,55060,8/4/1986,Staff,Jongsuk,Neiman
257640,40000,5/1/1996,Engineer,Reinhard,Klyachko
257652,40000,8/21/1987,Staff,Naftaly,Kirkerud
257659,65660,12/25/1985,Staff,Danae,Kadhim
257665,40000,4/11/1997,Staff,Keiichiro,Gide
257667,40000,2/15/1986,Staff,Alagu,Dechter
257671,40000,7/18/1986,Staff,Rayond,Buescher
257677,51596,1/21/1990,Senior Engineer,Doowon,Bondorf
257685,40000,3/15/1985,Engineer,Siamak,Szilard
257688,40000,7/4/1991,Senior Staff,Jaideep,Walston
257699,51894,8/30/1986,Engineer,Gad,Zykh
257705,64269,10/31/1993,Staff,Takushi,Jumpertz
257495,40000,11/27/1987,Engineer,Yaghout,Garnick
257498,71520,11/21/1987,Staff,Taiji,Bharadwaj
257501,56813,10/8/1997,Staff,Hilary,Bael
257505,66882,7/28/1990,Staff,Eran,Conta
257511,83214,7/3/1987,Staff,Younwoo,Luck
257514,40000,10/28/1987,Staff,Frederique,Brickell
257517,40000,11/4/1988,Engineer,Salvador,Speckmann
257526,40000,5/29/1994,Engineer,Lalit,Ferretti
257533,40000,12/12/1990,Engineer,Suebskul,Brookner
257537,42323,4/6/1998,Engineer,Souichi,Segond
257538,40000,11/27/1987,Engineer,Marco,Bellmore
257711,55400,3/28/1999,Engineer,Kasidit,Gustavson
257552,40200,8/2/1991,Engineer,Guoxiang,Hennings
257733,57893,1/5/1993,Engineer,Adin,Toyoshima
257565,40106,11/7/1986,Senior Engineer,Ymte,Heyers
257740,73959,6/20/1989,Senior Staff,Jaewon,Merkl
257567,67046,6/8/1986,Engineer,Satyanarayana,Siochi
257757,43680,6/22/1991,Engineer,Pranas,Buchter
257578,44674,11/22/1985,Senior Engineer,Ramachenga,Mersereau
257579,58043,6/3/1995,Staff,Khedija,Erie
257779,47600,12/7/1987,Engineer,Etsuo,Farrar
257588,58748,7/22/1987,Senior Engineer,Arnd,Kambil
257971,40000,12/11/1992,Staff,Hugo,Nivat
257788,61317,4/9/1988,Engineer,LiMin,Schach
257793,66402,5/20/1985,Assistant Engineer,Mitsuyuki,Kalafatis
257797,54456,9/12/1986,Staff,Yongmin,Gecsei
257798,40090,8/4/1988,Senior Engineer,Alselm,Samarati
257802,48837,7/5/1986,Engineer,Josyula,Vieri
257804,41900,10/24/1992,Senior Engineer,Peer,Conte
257807,40000,3/10/1996,Senior Engineer,Shaowen,Bruckman
257977,52849,4/14/1989,Staff,Marko,Goodrum
257817,65777,10/5/1985,Senior Engineer,Sanjay,Kaminger
257982,51082,2/12/1998,Engineer,Saeed,Zaccaria
257825,40000,1/22/1999,Engineer,Changho,Strandh
257828,40000,3/23/1985,Senior Staff,Kristin,Iisaka
257988,66819,8/31/1986,Assistant Engineer,Phule,Usdin
257992,46394,5/10/1985,Staff,Kazuhito,Besancenot
257993,40000,10/23/1987,Engineer,Ronnie,Azulay
258003,67536,9/26/1996,Staff,Abdelghani,Rubsam
257836,40000,2/21/1987,Engineer,Tse,Schurmann
258009,40000,5/17/1985,Senior Engineer,Renee,Flanders
257845,50502,5/18/1986,Engineer,Uriel,Stafford
258010,44728,2/18/1985,Engineer,Boaz,Birch
258041,49890,9/13/1988,Engineer,Yuchang,Jeong
257860,48065,7/28/1985,Engineer,Shahar,Gill
257863,59610,9/14/1994,Engineer,Zhiwei,Niizuma
257867,47199,11/15/1986,Senior Staff,Masaki,Collette
257876,44891,10/15/1988,Staff,Kiam,Isard
257882,49715,10/4/1987,Staff,Serap,Schoegge
257883,40000,11/4/1989,Engineer,Herbert,Worfolk
257888,41353,10/4/1986,Assistant Engineer,Zhensheng,Tiemann
258054,40000,1/13/1988,Engineer,Divier,Barinka
257907,40000,2/16/1986,Staff,Jacopo,Serdy
258061,43918,9/30/1986,Engineer,Elvis,Kakkar
257914,45712,9/26/1988,Senior Engineer,Garnet,Liedekerke
257915,87774,8/23/1989,Senior Staff,Subir,Noriega
257920,73779,5/26/1988,Staff,Marek,Fiebach
258071,40000,6/26/1993,Senior Engineer,Herbert,Jording
257934,50390,7/14/1987,Senior Engineer,Ziyad,Baja
258078,88057,2/18/1988,Engineer,Hilary,Orlowski
257938,54920,7/7/1988,Staff,Rasikan,Oehlmann
258084,54388,12/11/1991,Senior Staff,Juichirou,Setia
257953,76071,7/19/1993,Staff,Kwangyoen,Alencar
257957,40000,6/15/1985,Engineer,Ugo,Pramanik
258096,59914,3/6/1986,Staff,Shirish,Mitchem
258097,40000,1/25/1986,Staff,Sorina,Thombley
258100,40000,12/27/1991,Engineer,Pranas,Manderick
258102,62600,8/22/1988,Engineer,Uinam,Ibel
258117,40000,2/24/1991,Technique Leader,Gila,Halloran
258152,61778,8/7/1987,Engineer,Arvin,Fabrizio
258153,40000,4/21/1985,Engineer,Billie,Guting
258157,57812,11/9/1997,Engineer,Tetsushi,Frijda
258159,40000,9/23/1985,Engineer,Ute,Wynblatt
258122,40000,9/20/1987,Engineer,Mabhin,Mamelak
258129,40000,5/16/1986,Engineer,Doohun,Heping
258168,43727,10/13/1986,Engineer,Junsik,Pews
258176,42073,4/12/1998,Engineer,Honesty,Hinsberger
258132,49605,2/17/1996,Staff,Haldon,Speel
258187,54328,8/16/1986,Engineer,Sanjay,Kitai
258133,40856,4/26/1988,Senior Engineer,Honglan,Azadmanesh
258192,50477,9/30/1987,Senior Staff,Tsuneo,Wegerle
258193,40960,6/7/1986,Senior Engineer,Shaz,Calkin
258138,93439,2/3/1986,Engineer,Rimli,Bellone
258196,63249,8/10/1985,Senior Staff,Adit,Lorys
258197,56257,3/27/1990,Engineer,Saeko,Ranka
258198,53321,7/26/1988,Engineer,Oguz,Heinisuo
258203,44527,9/4/1989,Senior Engineer,Kazuhiro,Skogmar
258205,40000,5/19/1987,Technique Leader,Gill,Matteis
258206,64652,9/24/1998,Engineer,Siddarth,Yoshizawa
258140,58933,7/15/1986,Assistant Engineer,Boutros,Georgakopoulos
258214,55026,12/19/1992,Staff,Sandeepan,Picaronny
258357,71913,9/7/1991,Staff,Ranan,Danecki
258216,66138,2/3/1985,Engineer,Alper,Candan
258359,66607,5/15/1986,Technique Leader,Saeed,Bresenham
258371,82944,6/24/1986,Staff,Udi,Ciolek
258375,40000,1/5/1992,Staff,Marlo,Demos
258230,52832,1/18/1986,Engineer,Mokhtar,Ranon
258240,79121,7/11/1986,Staff,Sushant,Clouatre
258256,62652,11/26/1990,Engineer,Sahrah,Dayang
258259,40000,7/14/1988,Engineer,Xudong,Kuzuoka
258261,40000,7/28/1987,Engineer,Uinam,Edelhoff
258385,63714,7/22/1994,Staff,Tsz,Vesna
258386,62143,6/13/1991,Engineer,Oscar,Ozeki
258389,72063,7/5/1987,Senior Staff,Weiyi,Hemaspaandra
258397,64101,6/19/1985,Staff,Diederik,Khasidashvili
258398,40000,4/19/1986,Senior Staff,Sangeeta,Lieblein
258399,58089,7/11/1985,Engineer,Kendra,Journel
258271,62848,7/29/1986,Engineer,Mads,Peck
258273,61681,8/19/1988,Staff,JoAnna,Maksimenko
258291,42023,11/28/1986,Engineer,Przemyslawa,Bennet
258292,49669,11/1/1993,Staff,Bodo,Leivant
258295,66865,8/5/1986,Staff,Susanna,Rosti
258307,52968,7/14/1985,Senior Engineer,IEEE,Fortenbacher
258317,46176,8/19/1995,Staff,Martina,Ciolek
258318,47253,2/3/1987,Engineer,Manibrata,Remmele
258328,40000,4/15/1991,Staff,Peternela,Akiyama
258521,93070,11/3/1988,Staff,Felicidad,Pintelas
258522,40000,3/18/1991,Engineer,Nathan,Kroha
258548,61244,3/29/1988,Engineer,Jouni,Bierman
258551,40000,5/2/1989,Assistant Engineer,Arnould,Kroll
258554,40000,9/25/1986,Technique Leader,Yonghong,Kossowski
258555,57841,10/25/1995,Engineer,Uwe,Nyrup
258557,40000,2/9/1993,Engineer,Kazuhisa,Pollacia
258562,67344,10/17/1990,Staff,Sverrir,Schwabacher
258563,53779,8/19/1987,Technique Leader,Mantis,Thorensen
258568,50486,1/31/1994,Engineer,Susumu,Masada
258581,46215,10/10/1989,Senior Engineer,Fumitaka,Ariola
258587,40000,8/2/1999,Engineer,Francoise,Emden
258595,80161,5/16/1994,Staff,Sadun,Baumann
258598,51256,6/13/1988,Staff,Goo,Tsukune
258599,50933,3/22/1988,Staff,Xiaocheng,Veccia
258604,55370,6/30/1993,Staff,Tsutomu,Rosaz
258606,50520,8/30/1988,Engineer,Toshiko,Motley
258609,40000,9/27/1985,Engineer,Adit,Birge
258621,43619,10/6/1991,Engineer,Arne,Aloia
258624,84313,1/12/1986,Staff,Dines,Swab
258627,70007,11/2/1987,Staff,Maris,Cools
258629,41485,6/18/1988,Technique Leader,Filipe,Yeung
258632,84957,1/9/1987,Staff,Fei,Slaats
258633,40000,11/7/1988,Engineer,Annemarie,Feldhoffer
258651,50171,4/3/1988,Technique Leader,Oscar,Compeau
258657,53853,12/6/1985,Engineer,Denis,Choobineh
258660,40000,9/11/1985,Engineer,King,Zastre
258669,63384,10/2/1985,Assistant Engineer,Zissis,Ghazalie
258671,66571,6/16/1991,Senior Staff,Weijing,Delgrossi
258673,40000,10/10/1988,Staff,Genki,Harbusch
258678,53896,3/1/1992,Engineer,Uinam,Iisaka
258680,40278,8/19/1999,Technique Leader,Nakhoon,Kleiser
258681,48742,1/1/1988,Technique Leader,Weijing,Brobst
258716,74809,8/28/1987,Staff,Shawna,Rabehasaina
258739,48194,7/6/1987,Engineer,Girolamo,Toyoshima
258747,54958,1/14/1988,Staff,Shahaf,Candan
258750,68591,2/25/1988,Senior Staff,Kwok,Undy
258752,50527,9/25/1987,Staff,Adil,Jervis
258763,66328,10/13/1990,Engineer,Xiadong,Peak
258777,121070,5/21/1992,Staff,Manibrata,Lieberherr
258786,49751,12/14/1989,Engineer,Huiqun,Birsak
258796,89005,8/25/1986,Staff,Badri,Hofstetter
258800,43292,11/22/1986,Engineer,Margareta,Shanbhogue
258801,52229,1/6/1988,Engineer,Pramod,Nannarelli
258805,44039,9/25/1985,Engineer,Masaru,Gulak
258810,56744,9/12/1986,Senior Staff,Ziva,Sabnani
258817,64551,12/23/1996,Senior Engineer,Yuguang,Hutton
258822,40000,6/23/1993,Technique Leader,Mizuhito,Pavlopoulou
258827,70429,6/12/1987,Senior Staff,Zhiguo,Pusterhofer
258831,64905,6/2/1985,Staff,Adil,Perin
258838,73682,12/3/1985,Staff,Zhensheng,Stanger
258842,40000,7/21/1997,Staff,Syozo,Heiserman
258848,52858,5/15/1986,Engineer,Tooru,Suermann
258411,50337,11/18/1989,Technique Leader,Mihalis,Tchuente
258850,56477,11/7/1986,Staff,Werner,Heuter
